epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,13374.5,0.55301,0.3389,0.82655,0.96889,0.97782,0.991,0.9092,0.44593,0.26659,0.79879,0.00482371,0.00482371,0.00482371
185,13400,0.55715,0.3415,0.83147,0.98447,0.9761,0.99222,0.90273,0.44728,0.2684,0.79908,0.00479543,0.00479543,0.00479543
186,13416.8,0.55534,0.33688,0.82695,0.98325,0.97414,0.99193,0.90879,0.44806,0.26689,0.79828,0.00476714,0.00476714,0.00476714
187,13434.4,0.55733,0.33827,0.82982,0.98102,0.98386,0.99178,0.90749,0.45381,0.26014,0.79858,0.00473886,0.00473886,0.00473886
188,13455.6,0.59201,0.34917,0.83166,0.97638,0.97604,0.99023,0.90577,0.45168,0.27432,0.79735,0.00471057,0.00471057,0.00471057
189,13481.1,0.5848,0.34729,0.82883,0.97961,0.97216,0.98783,0.89858,0.47021,0.27463,0.79955,0.00468229,0.00468229,0.00468229
190,13500.8,0.56453,0.3373,0.82905,0.97292,0.97831,0.98901,0.90139,0.45771,0.27303,0.79812,0.004654,0.004654,0.004654
191,13515.9,0.55511,0.33616,0.82542,0.96367,0.97244,0.98694,0.90179,0.44536,0.2758,0.79697,0.00462571,0.00462571,0.00462571
192,13542.7,0.56488,0.33889,0.83013,0.9862,0.97874,0.99122,0.90716,0.45432,0.26063,0.79773,0.00459743,0.00459743,0.00459743
193,13560.4,0.54988,0.32529,0.82534,0.98388,0.97562,0.99113,0.91308,0.44154,0.2585,0.79651,0.00456914,0.00456914,0.00456914
194,13586,0.55483,0.32883,0.8262,0.98496,0.96696,0.99039,0.91267,0.4434,0.26462,0.7954,0.00454086,0.00454086,0.00454086
195,13603.1,0.58142,0.34149,0.8258,0.96724,0.97826,0.9882,0.90084,0.45635,0.27244,0.79848,0.00451257,0.00451257,0.00451257
196,13625.4,0.54579,0.32997,0.82465,0.97616,0.96543,0.98725,0.90693,0.44404,0.27444,0.79604,0.00448429,0.00448429,0.00448429
197,13651.1,0.54905,0.33296,0.82626,0.98421,0.97434,0.99206,0.91032,0.44566,0.26907,0.79679,0.004456,0.004456,0.004456
198,13672.9,0.57041,0.33775,0.82937,0.98037,0.97697,0.99179,0.907,0.45416,0.26948,0.79704,0.00442771,0.00442771,0.00442771
199,13692.8,0.55827,0.32877,0.82645,0.96709,0.95996,0.98808,0.90858,0.43775,0.27522,0.796,0.00439943,0.00439943,0.00439943
200,13714.9,0.55943,0.33096,0.82003,0.98245,0.97967,0.99088,0.90755,0.45186,0.26807,0.79692,0.00437114,0.00437114,0.00437114
201,13746.8,0.55363,0.32823,0.82754,0.97786,0.98221,0.99096,0.91246,0.45017,0.25997,0.79722,0.00434286,0.00434286,0.00434286
202,13771.9,0.54552,0.32609,0.8247,0.98765,0.97477,0.99146,0.91148,0.43738,0.25916,0.79542,0.00431457,0.00431457,0.00431457
203,13788.2,0.53913,0.32509,0.82374,0.96742,0.98815,0.99281,0.91238,0.44096,0.25463,0.79503,0.00428629,0.00428629,0.00428629
204,13815.2,0.5391,0.322,0.82365,0.97489,0.97815,0.99201,0.90611,0.4443,0.26221,0.7969,0.004258,0.004258,0.004258
205,13842.5,0.54058,0.32564,0.82402,0.98239,0.98002,0.99105,0.91089,0.44619,0.25887,0.79705,0.00422971,0.00422971,0.00422971
206,13858.9,0.54203,0.32771,0.82232,0.96655,0.96042,0.98787,0.90276,0.45145,0.27934,0.79805,0.00420143,0.00420143,0.00420143
207,13883.8,0.54243,0.32326,0.82326,0.96149,0.96704,0.98426,0.90142,0.45371,0.27843,0.79864,0.00417314,0.00417314,0.00417314
208,13899.7,0.54724,0.3257,0.82468,0.98465,0.9761,0.992,0.90734,0.44774,0.25884,0.79843,0.00414486,0.00414486,0.00414486
209,13920.5,0.541,0.32408,0.82267,0.9784,0.9622,0.98759,0.90618,0.44607,0.27099,0.79639,0.00411657,0.00411657,0.00411657
210,13938.3,0.53191,0.31993,0.82285,0.98379,0.97774,0.99192,0.91354,0.44171,0.25386,0.79601,0.00408829,0.00408829,0.00408829
211,13957.5,0.54315,0.32648,0.82239,0.95295,0.95445,0.98121,0.89747,0.45128,0.28788,0.79705,0.00406,0.00406,0.00406
212,13976.1,0.55212,0.32803,0.82431,0.98111,0.97402,0.98956,0.90882,0.44105,0.26304,0.79643,0.00403171,0.00403171,0.00403171
213,14001.2,0.5531,0.33141,0.82302,0.95548,0.98016,0.98784,0.90932,0.43884,0.26572,0.79553,0.00400343,0.00400343,0.00400343
214,14017.5,0.53783,0.32025,0.82626,0.98348,0.96252,0.99064,0.90924,0.43943,0.26083,0.79642,0.00397514,0.00397514,0.00397514
215,14040.3,0.54672,0.3292,0.8244,0.98132,0.97378,0.99222,0.90993,0.44231,0.26126,0.79584,0.00394686,0.00394686,0.00394686
216,14059.6,0.5417,0.32394,0.82091,0.98638,0.97793,0.99169,0.90883,0.44418,0.25881,0.79639,0.00391857,0.00391857,0.00391857
217,14082,0.5401,0.3245,0.82092,0.96928,0.96512,0.98849,0.90315,0.44875,0.2724,0.79656,0.00389029,0.00389029,0.00389029
218,14104.4,0.53865,0.32378,0.82161,0.96754,0.96587,0.98792,0.90812,0.43799,0.26086,0.79561,0.003862,0.003862,0.003862
219,14133.4,0.56211,0.33154,0.82576,0.98601,0.97846,0.99187,0.9116,0.44559,0.2595,0.79627,0.00383371,0.00383371,0.00383371
220,14161.4,0.5451,0.32592,0.82403,0.98429,0.98083,0.99301,0.91385,0.44266,0.25536,0.79581,0.00380543,0.00380543,0.00380543
221,14180.7,0.53863,0.32546,0.81932,0.97622,0.98253,0.989,0.91277,0.43636,0.25722,0.79426,0.00377714,0.00377714,0.00377714
222,14197.5,0.53262,0.32135,0.82146,0.98209,0.96846,0.98837,0.91169,0.43975,0.25994,0.79476,0.00374886,0.00374886,0.00374886
223,14226.5,0.52407,0.31661,0.82158,0.97998,0.98577,0.9926,0.91531,0.43552,0.25193,0.79507,0.00372057,0.00372057,0.00372057
224,14244.9,0.53069,0.31662,0.8226,0.98749,0.97311,0.99295,0.91224,0.44622,0.25224,0.79565,0.00369229,0.00369229,0.00369229
225,14275,0.52286,0.31407,0.82017,0.98291,0.98698,0.99271,0.9175,0.43508,0.24766,0.79408,0.003664,0.003664,0.003664
226,14294.6,0.54166,0.32057,0.82469,0.98462,0.96802,0.99019,0.90496,0.45206,0.26418,0.79638,0.00363571,0.00363571,0.00363571
227,14322.3,0.54409,0.32264,0.82568,0.97876,0.97422,0.99121,0.90939,0.44414,0.26125,0.79514,0.00360743,0.00360743,0.00360743
228,14345.2,0.54336,0.32181,0.82487,0.96826,0.9582,0.98812,0.9074,0.44683,0.27034,0.7966,0.00357914,0.00357914,0.00357914
229,14364.7,0.54893,0.31746,0.82509,0.98532,0.97768,0.99158,0.9128,0.44234,0.25382,0.79512,0.00355086,0.00355086,0.00355086
230,14383.2,0.54248,0.31628,0.82245,0.97387,0.98411,0.99183,0.91557,0.43304,0.2518,0.79392,0.00352257,0.00352257,0.00352257
231,14406.1,0.53538,0.31241,0.82078,0.98349,0.9799,0.992,0.91376,0.43679,0.25277,0.79505,0.00349429,0.00349429,0.00349429
232,14432.4,0.51692,0.30528,0.81876,0.98521,0.97547,0.99163,0.9115,0.43674,0.25023,0.79492,0.003466,0.003466,0.003466
233,14456.6,0.52926,0.3133,0.82207,0.98637,0.97722,0.99263,0.91312,0.43588,0.25194,0.79428,0.00343771,0.00343771,0.00343771
234,14480.7,0.51894,0.30756,0.81765,0.98815,0.9772,0.99258,0.91204,0.4338,0.24937,0.7944,0.00340943,0.00340943,0.00340943
235,14500.4,0.5185,0.30676,0.81993,0.9882,0.97193,0.99167,0.91453,0.4346,0.25,0.79456,0.00338114,0.00338114,0.00338114
236,14522.5,0.51365,0.30495,0.81813,0.98908,0.97849,0.99179,0.91851,0.43457,0.249,0.79407,0.00335286,0.00335286,0.00335286
237,14544.7,0.53588,0.32052,0.82252,0.98246,0.98136,0.99235,0.91387,0.43753,0.25193,0.79344,0.00332457,0.00332457,0.00332457
238,14567.1,0.52049,0.31146,0.82219,0.97825,0.98509,0.99307,0.91627,0.43796,0.24969,0.79411,0.00329629,0.00329629,0.00329629
239,14585.1,0.52609,0.3164,0.81855,0.97986,0.97638,0.99232,0.91321,0.44101,0.25362,0.79499,0.003268,0.003268,0.003268
240,14600.5,0.53001,0.31825,0.8238,0.98738,0.97211,0.98993,0.91055,0.43741,0.25758,0.79445,0.00323971,0.00323971,0.00323971
241,14616.1,0.53229,0.32253,0.82332,0.98216,0.96869,0.98746,0.90945,0.44356,0.26377,0.79511,0.00321143,0.00321143,0.00321143
242,14638.8,0.52977,0.31283,0.82072,0.97584,0.98059,0.99174,0.9168,0.43285,0.25359,0.79433,0.00318314,0.00318314,0.00318314
243,14655.5,0.51627,0.30305,0.82151,0.97834,0.98489,0.99112,0.91669,0.43734,0.24773,0.79457,0.00315486,0.00315486,0.00315486
244,14677.5,0.52485,0.30953,0.81843,0.98262,0.97973,0.99045,0.91098,0.4436,0.25437,0.79543,0.00312657,0.00312657,0.00312657
245,14694.3,0.51906,0.31213,0.81987,0.98167,0.98181,0.99147,0.91192,0.43698,0.24743,0.79464,0.00309829,0.00309829,0.00309829
246,14711.9,0.52272,0.31322,0.81967,0.97232,0.96935,0.98987,0.91062,0.43939,0.26015,0.79535,0.00307,0.00307,0.00307
247,14735.3,0.51856,0.31335,0.81884,0.9803,0.9856,0.99179,0.91458,0.43592,0.2519,0.79397,0.00304171,0.00304171,0.00304171
248,14757.5,0.52197,0.31162,0.81794,0.98436,0.97929,0.99033,0.90933,0.43592,0.25015,0.79464,0.00301343,0.00301343,0.00301343
249,14787.9,0.51131,0.30698,0.81816,0.98245,0.9741,0.9902,0.91151,0.44145,0.25088,0.79508,0.00298514,0.00298514,0.00298514
250,14815.5,0.51437,0.30335,0.81817,0.98664,0.98143,0.98996,0.91015,0.43892,0.24569,0.79445,0.00295686,0.00295686,0.00295686
251,14836.5,0.5229,0.30351,0.81943,0.96918,0.97857,0.98576,0.90466,0.43629,0.2642,0.7945,0.00292857,0.00292857,0.00292857
252,14858.3,0.52574,0.3131,0.82273,0.97034,0.97769,0.9878,0.90732,0.4408,0.26,0.79519,0.00290029,0.00290029,0.00290029
253,14882.1,0.51678,0.30364,0.82164,0.9864,0.97856,0.99136,0.91164,0.44112,0.24697,0.79462,0.002872,0.002872,0.002872
254,14902.4,0.52751,0.31154,0.82657,0.98843,0.97545,0.99222,0.91394,0.43332,0.24791,0.79408,0.00284371,0.00284371,0.00284371
255,14922.6,0.51692,0.30662,0.81501,0.9842,0.97945,0.99214,0.91343,0.43225,0.24749,0.79404,0.00281543,0.00281543,0.00281543
256,14948.5,0.51324,0.30444,0.81496,0.97962,0.96691,0.98739,0.90688,0.44011,0.25773,0.79443,0.00278714,0.00278714,0.00278714
257,14966.1,0.51103,0.30147,0.82003,0.97981,0.97541,0.9873,0.91037,0.43082,0.25481,0.7937,0.00275886,0.00275886,0.00275886
258,14991.9,0.51228,0.30067,0.8182,0.98484,0.97725,0.98957,0.91484,0.42647,0.2463,0.79339,0.00273057,0.00273057,0.00273057
259,15009.1,0.50512,0.29733,0.81845,0.98005,0.9816,0.98928,0.91091,0.43234,0.2451,0.79415,0.00270229,0.00270229,0.00270229
260,15033.3,0.50297,0.29834,0.81669,0.98275,0.98252,0.99042,0.91117,0.43162,0.24483,0.79341,0.002674,0.002674,0.002674
261,15059.8,0.50501,0.29744,0.81985,0.98055,0.97106,0.98864,0.91196,0.43076,0.24934,0.79344,0.00264571,0.00264571,0.00264571
262,15076.6,0.50326,0.29874,0.81519,0.97288,0.97171,0.98768,0.90452,0.43901,0.25981,0.79507,0.00261743,0.00261743,0.00261743
263,15099.9,0.51117,0.29805,0.81623,0.98051,0.98172,0.99136,0.9122,0.44077,0.24765,0.79426,0.00258914,0.00258914,0.00258914
264,15115.7,0.50356,0.29727,0.81511,0.97808,0.98512,0.99117,0.91633,0.43579,0.24534,0.79331,0.00256086,0.00256086,0.00256086
265,15139.6,0.5163,0.30137,0.8162,0.98637,0.97492,0.99004,0.91414,0.43468,0.24709,0.79316,0.00253257,0.00253257,0.00253257
266,15164.2,0.51148,0.30047,0.81664,0.98285,0.97236,0.98873,0.91115,0.43057,0.24855,0.7934,0.00250429,0.00250429,0.00250429
267,15189.6,0.50601,0.30192,0.81632,0.97901,0.98307,0.98908,0.91244,0.43583,0.24743,0.79368,0.002476,0.002476,0.002476
268,15216.5,0.52042,0.30319,0.81902,0.98358,0.9793,0.98919,0.91325,0.43061,0.24633,0.79362,0.00244771,0.00244771,0.00244771
269,15241.1,0.51311,0.29933,0.81735,0.98635,0.97966,0.98823,0.91246,0.43541,0.24591,0.79311,0.00241943,0.00241943,0.00241943
270,15261.9,0.49948,0.29467,0.8182,0.98209,0.98315,0.99022,0.9172,0.42992,0.24372,0.79221,0.00239114,0.00239114,0.00239114
271,15291,0.5003,0.29385,0.81597,0.98454,0.98361,0.99029,0.91757,0.42919,0.24178,0.7923,0.00236286,0.00236286,0.00236286
272,15311,0.49969,0.29334,0.81329,0.98028,0.98228,0.9899,0.91586,0.43046,0.24713,0.79337,0.00233457,0.00233457,0.00233457
273,15331.7,0.50361,0.29707,0.81594,0.98654,0.98069,0.98807,0.91292,0.43223,0.24586,0.79329,0.00230629,0.00230629,0.00230629
274,15347.5,0.51032,0.29775,0.81788,0.98061,0.97276,0.98767,0.91237,0.42905,0.25108,0.79291,0.002278,0.002278,0.002278
275,15364.1,0.50342,0.29666,0.81782,0.98157,0.98741,0.9903,0.91428,0.43007,0.24202,0.79238,0.00224971,0.00224971,0.00224971
276,15395.3,0.50469,0.29835,0.81683,0.98793,0.97494,0.98909,0.9089,0.44432,0.2528,0.79537,0.00222143,0.00222143,0.00222143
277,15422.9,0.50077,0.29538,0.8169,0.98195,0.98022,0.99124,0.91501,0.42955,0.24916,0.79364,0.00219314,0.00219314,0.00219314
278,15444.1,0.50604,0.29573,0.81455,0.98345,0.97688,0.99065,0.91639,0.4323,0.24285,0.79409,0.00216486,0.00216486,0.00216486
279,15468.3,0.5037,0.29265,0.81702,0.98177,0.98264,0.98962,0.91239,0.43728,0.24571,0.79436,0.00213657,0.00213657,0.00213657
280,15493.3,0.48945,0.2876,0.81629,0.9793,0.98616,0.99151,0.91675,0.42984,0.24014,0.79366,0.00210829,0.00210829,0.00210829
281,15515.8,0.48373,0.28477,0.80993,0.97155,0.9761,0.98775,0.91138,0.43223,0.2512,0.79363,0.00208,0.00208,0.00208
282,15535.8,0.48461,0.28675,0.81104,0.97743,0.98099,0.99076,0.91552,0.43584,0.24674,0.79426,0.00205171,0.00205171,0.00205171
283,15556,0.49319,0.29292,0.81412,0.97759,0.9796,0.98966,0.91404,0.4338,0.24651,0.79355,0.00202343,0.00202343,0.00202343
284,15583.7,0.49722,0.29249,0.81409,0.9867,0.97983,0.99148,0.91383,0.44038,0.24469,0.7946,0.00199514,0.00199514,0.00199514
285,15606.5,0.49797,0.29287,0.81344,0.97681,0.98096,0.99055,0.914,0.42693,0.24294,0.79241,0.00196686,0.00196686,0.00196686
286,15635.1,0.49673,0.29091,0.81441,0.98216,0.9806,0.99121,0.91727,0.43336,0.24263,0.79303,0.00193857,0.00193857,0.00193857
