epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,2270.83,0.31982,0.21464,0.78639,0.99643,0.99865,0.99491,0.87062,0.62534,0.24737,0.826,0.0069043,0.0069043,0.0069043
172,2283.84,0.32894,0.2193,0.78826,0.99803,0.99817,0.99498,0.86943,0.62744,0.24609,0.82729,0.00687222,0.00687222,0.00687222
173,2297.23,0.31836,0.21585,0.78793,0.99881,0.99805,0.995,0.86988,0.6289,0.24462,0.82633,0.00684004,0.00684004,0.00684004
174,2310.44,0.32181,0.21447,0.78533,0.99786,0.99884,0.9949,0.87124,0.62055,0.24689,0.8258,0.00680778,0.00680778,0.00680778
175,2323.59,0.32224,0.2176,0.78712,0.9988,0.99892,0.995,0.87156,0.6219,0.2444,0.82599,0.00677543,0.00677543,0.00677543
176,2336.9,0.3138,0.21283,0.7865,0.99733,0.99776,0.99485,0.87071,0.62272,0.24975,0.82584,0.006743,0.006743,0.006743
177,2350.06,0.32371,0.21612,0.78583,0.9974,0.99879,0.9948,0.873,0.61935,0.2482,0.82611,0.00671049,0.00671049,0.00671049
178,2363.43,0.31701,0.21198,0.7858,0.99871,0.99938,0.99483,0.87183,0.62162,0.24806,0.82549,0.00667789,0.00667789,0.00667789
179,2376.45,0.32235,0.21408,0.78472,0.99868,0.999,0.99496,0.87763,0.60289,0.24484,0.82223,0.00664522,0.00664522,0.00664522
180,2389.87,0.33084,0.21999,0.78789,0.99919,0.99932,0.995,0.8692,0.63017,0.24473,0.82788,0.00661246,0.00661246,0.00661246
181,2403.11,0.31201,0.21296,0.78576,0.99864,0.99905,0.995,0.87006,0.6291,0.24562,0.82678,0.00657963,0.00657963,0.00657963
182,2416.39,0.32414,0.22028,0.78625,0.99699,0.99855,0.99495,0.8723,0.61721,0.24502,0.82553,0.00654673,0.00654673,0.00654673
183,2429.74,0.31347,0.20892,0.78618,0.99845,0.99824,0.99498,0.87744,0.5987,0.23794,0.82192,0.00651375,0.00651375,0.00651375
184,2443.01,0.3132,0.21074,0.78638,0.99841,0.99878,0.99499,0.87297,0.60884,0.23956,0.82372,0.00648071,0.00648071,0.00648071
185,2456.16,0.32653,0.21814,0.78841,0.99763,0.99915,0.99493,0.86765,0.63741,0.24637,0.82841,0.00644759,0.00644759,0.00644759
186,2469.15,0.31483,0.21244,0.78521,0.9974,0.99833,0.99485,0.87621,0.60376,0.24053,0.82253,0.0064144,0.0064144,0.0064144
187,2482.4,0.31086,0.20838,0.7856,0.99782,0.99872,0.99481,0.87509,0.60718,0.2416,0.82416,0.00638115,0.00638115,0.00638115
188,2495.71,0.3173,0.21397,0.78703,0.99655,0.99864,0.99486,0.87625,0.60618,0.24413,0.82393,0.00634784,0.00634784,0.00634784
189,2508.63,0.323,0.21537,0.78572,0.99846,0.99834,0.99496,0.8741,0.61297,0.24033,0.82425,0.00631446,0.00631446,0.00631446
190,2522.13,0.30851,0.20631,0.78498,0.99842,0.99742,0.995,0.8761,0.60391,0.23866,0.822,0.00628101,0.00628101,0.00628101
191,2534.88,0.31398,0.21244,0.78558,0.99848,0.9989,0.99483,0.87109,0.62186,0.24382,0.8268,0.00624751,0.00624751,0.00624751
192,2547.85,0.31529,0.20961,0.78491,0.99812,0.99922,0.995,0.87168,0.62333,0.24231,0.82617,0.00621395,0.00621395,0.00621395
193,2560.44,0.30944,0.20717,0.78562,0.99856,0.99934,0.99499,0.86971,0.6327,0.24365,0.82768,0.00618034,0.00618034,0.00618034
194,2573.14,0.31285,0.20814,0.78567,0.99807,0.99897,0.99484,0.87166,0.62033,0.24451,0.82642,0.00614667,0.00614667,0.00614667
195,2586.06,0.31549,0.21074,0.785,0.99853,0.99896,0.99488,0.8713,0.61764,0.24184,0.82522,0.00611294,0.00611294,0.00611294
196,2598.81,0.31199,0.20836,0.78639,0.99853,0.99873,0.99481,0.87587,0.6061,0.2404,0.82346,0.00607916,0.00607916,0.00607916
197,2611.68,0.31011,0.20892,0.785,0.99829,0.99911,0.99487,0.87429,0.61508,0.2394,0.82478,0.00604534,0.00604534,0.00604534
198,2624.42,0.3174,0.21521,0.78618,0.99817,0.99904,0.99474,0.86891,0.62644,0.24072,0.82661,0.00601146,0.00601146,0.00601146
199,2637.25,0.30762,0.20696,0.78437,0.99754,0.99919,0.99484,0.87169,0.62184,0.24414,0.82615,0.00597754,0.00597754,0.00597754
200,2650.23,0.31275,0.21143,0.78488,0.99801,0.99897,0.99484,0.87325,0.61435,0.24159,0.82468,0.00594357,0.00594357,0.00594357
201,2662.88,0.31435,0.20811,0.78482,0.99701,0.99759,0.99443,0.8758,0.60364,0.23919,0.82338,0.00590956,0.00590956,0.00590956
202,2675.93,0.30431,0.20258,0.78546,0.99741,0.99892,0.99443,0.87364,0.6065,0.23873,0.82358,0.00587551,0.00587551,0.00587551
203,2688.61,0.32025,0.2107,0.78417,0.995,0.99847,0.99465,0.88046,0.58958,0.24005,0.82037,0.00584141,0.00584141,0.00584141
204,2701.38,0.30879,0.20951,0.78427,0.99801,0.9993,0.99481,0.87816,0.59602,0.23641,0.82193,0.00580728,0.00580728,0.00580728
205,2714.38,0.30693,0.20537,0.78454,0.99834,0.998,0.99499,0.87212,0.61295,0.23811,0.82433,0.00577311,0.00577311,0.00577311
206,2727.29,0.31603,0.20771,0.78509,0.9976,0.99911,0.995,0.86928,0.63111,0.24188,0.82735,0.00573891,0.00573891,0.00573891
207,2740.8,0.31064,0.20431,0.78421,0.99761,0.99864,0.99474,0.87035,0.62767,0.2451,0.82608,0.00570467,0.00570467,0.00570467
208,2754.42,0.30351,0.202,0.7843,0.99796,0.99864,0.9948,0.8689,0.62974,0.24758,0.8277,0.0056704,0.0056704,0.0056704
209,2767.83,0.30632,0.20619,0.78596,0.99786,0.9986,0.99481,0.87239,0.61732,0.24356,0.82506,0.0056361,0.0056361,0.0056361
210,2781.52,0.31861,0.2116,0.78499,0.99812,0.99932,0.99452,0.87538,0.5978,0.23795,0.82174,0.00560177,0.00560177,0.00560177
211,2793.92,0.30566,0.20267,0.78454,0.99722,0.99884,0.99476,0.87722,0.5994,0.23865,0.82243,0.00556742,0.00556742,0.00556742
212,2807.28,0.30753,0.20348,0.78353,0.99867,0.99844,0.9948,0.8734,0.61535,0.24027,0.82475,0.00553304,0.00553304,0.00553304
213,2820.76,0.30374,0.20277,0.78441,0.99799,0.99899,0.99498,0.86766,0.63697,0.24268,0.82876,0.00549863,0.00549863,0.00549863
214,2834,0.30539,0.20411,0.78464,0.99775,0.99855,0.99497,0.87281,0.61344,0.23826,0.8248,0.00546421,0.00546421,0.00546421
215,2847.52,0.30544,0.20638,0.78511,0.9983,0.99862,0.995,0.87206,0.62305,0.23914,0.82557,0.00542976,0.00542976,0.00542976
216,2861.11,0.30632,0.20427,0.78392,0.99731,0.99909,0.99485,0.87703,0.59983,0.23741,0.82246,0.00539529,0.00539529,0.00539529
217,2874.49,0.31291,0.20644,0.7839,0.99733,0.99901,0.99484,0.87179,0.62399,0.2435,0.82622,0.00536081,0.00536081,0.00536081
218,2887.77,0.30484,0.2028,0.78367,0.9983,0.99894,0.99489,0.87474,0.59939,0.2358,0.82233,0.00532632,0.00532632,0.00532632
219,2901.07,0.30235,0.20228,0.7843,0.99728,0.99886,0.99481,0.87031,0.62782,0.2424,0.82591,0.00529181,0.00529181,0.00529181
220,2914.6,0.31199,0.20622,0.7835,0.99754,0.99921,0.99487,0.87385,0.61686,0.24081,0.82485,0.00525728,0.00525728,0.00525728
221,2928.22,0.30592,0.20321,0.7827,0.99792,0.99928,0.99461,0.87578,0.60469,0.238,0.82272,0.00522275,0.00522275,0.00522275
222,2941.52,0.30318,0.20167,0.78433,0.99747,0.99908,0.99484,0.87424,0.6077,0.23784,0.82383,0.00518821,0.00518821,0.00518821
223,2954.96,0.30548,0.20427,0.78437,0.99764,0.99895,0.99491,0.8724,0.61721,0.23914,0.82513,0.00515366,0.00515366,0.00515366
224,2968.53,0.3059,0.20286,0.78444,0.99839,0.99843,0.995,0.87115,0.63172,0.24083,0.82716,0.00511911,0.00511911,0.00511911
225,2981.96,0.29829,0.19929,0.78292,0.99702,0.99918,0.995,0.87447,0.6101,0.23433,0.8234,0.00508456,0.00508456,0.00508456
226,2995.52,0.30382,0.20189,0.78298,0.999,0.99876,0.995,0.8751,0.60784,0.2328,0.82335,0.00505,0.00505,0.00505
227,3008.83,0.30267,0.20082,0.78439,0.99892,0.99916,0.995,0.87358,0.60977,0.23517,0.82405,0.00501544,0.00501544,0.00501544
228,3022.52,0.30317,0.20192,0.78356,0.99911,0.99954,0.995,0.87537,0.60147,0.23244,0.82276,0.00498089,0.00498089,0.00498089
229,3035.91,0.29994,0.1997,0.78294,0.99818,0.99824,0.995,0.87359,0.61923,0.23888,0.82572,0.00494634,0.00494634,0.00494634
