epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,402.184,0.76824,0.56709,0.88003,0.93748,0.92895,0.97503,0.86021,0.5306,0.39201,0.82272,0.00799171,0.00799171,0.00799171
73,407.699,0.77219,0.56042,0.87864,0.89697,0.84519,0.93848,0.80923,0.60112,0.47649,0.83751,0.00796343,0.00796343,0.00796343
74,413.1,0.76024,0.5483,0.8796,0.88407,0.91539,0.96094,0.84878,0.53796,0.42046,0.82356,0.00793514,0.00793514,0.00793514
75,418.547,0.77311,0.5456,0.87566,0.92641,0.90433,0.96865,0.84287,0.55172,0.43365,0.82473,0.00790686,0.00790686,0.00790686
76,424.027,0.77179,0.55642,0.87959,0.95115,0.9315,0.9783,0.85813,0.53671,0.37121,0.82137,0.00787857,0.00787857,0.00787857
77,429.493,0.77987,0.55599,0.8769,0.92489,0.9024,0.96468,0.84721,0.53269,0.42539,0.82106,0.00785029,0.00785029,0.00785029
78,434.9,0.75824,0.54118,0.87434,0.90123,0.87406,0.94636,0.82433,0.55244,0.44262,0.82241,0.007822,0.007822,0.007822
79,440.359,0.75196,0.53131,0.8749,0.92621,0.93669,0.97705,0.85419,0.53949,0.39781,0.8214,0.00779371,0.00779371,0.00779371
80,445.788,0.75907,0.53309,0.87891,0.93721,0.89761,0.97074,0.85792,0.52587,0.41444,0.82237,0.00776543,0.00776543,0.00776543
81,451.23,0.80933,0.54536,0.88279,0.94953,0.91484,0.97619,0.84158,0.61351,0.39991,0.83287,0.00773714,0.00773714,0.00773714
82,456.716,0.72925,0.52559,0.87028,0.92885,0.92149,0.97269,0.84087,0.58186,0.41766,0.83121,0.00770886,0.00770886,0.00770886
83,462.276,0.73664,0.53158,0.87616,0.93996,0.92743,0.98045,0.85872,0.53817,0.39173,0.82088,0.00768057,0.00768057,0.00768057
84,467.715,0.74625,0.52471,0.87086,0.93109,0.94641,0.98012,0.86229,0.53014,0.39385,0.81937,0.00765229,0.00765229,0.00765229
85,473.244,0.72046,0.51823,0.87217,0.89305,0.90068,0.95101,0.82576,0.55334,0.43768,0.82525,0.007624,0.007624,0.007624
86,478.646,0.73464,0.53173,0.87279,0.94597,0.9324,0.98137,0.8596,0.53115,0.3673,0.8192,0.00759571,0.00759571,0.00759571
87,484.103,0.74295,0.53143,0.87104,0.94232,0.92346,0.97957,0.85626,0.54595,0.38642,0.82054,0.00756743,0.00756743,0.00756743
88,489.614,0.74824,0.53524,0.87375,0.94512,0.94985,0.98034,0.86297,0.5443,0.38316,0.82225,0.00753914,0.00753914,0.00753914
89,495.09,0.73056,0.52293,0.86807,0.94554,0.93488,0.97562,0.86299,0.51382,0.37828,0.82222,0.00751086,0.00751086,0.00751086
90,500.524,0.73296,0.50833,0.8661,0.95923,0.93242,0.98043,0.86975,0.51449,0.36981,0.81816,0.00748257,0.00748257,0.00748257
